0:23:39:216,7.31,-5.15,0.10,0.79,-24.84,2.99
0:23:39:227,7.07,-5.21,0.15,1.99,27.53,-0.33
0:23:39:237,5.47,-4.52,0.13,3.70,51.28,-3.38
0:23:39:247,4.01,-3.79,0.08,4.31,48.19,-7.54
0:23:39:257,2.23,-3.57,0.14,2.29,41.25,-8.33
0:23:39:268,1.36,-3.60,0.22,0.90,29.96,-4.08
0:23:39:278,1.50,-3.49,0.26,1.01,12.90,2.20
0:23:39:288,1.88,-3.58,0.27,1.82,1.68,4.05
0:23:39:298,3.13,-3.79,0.23,2.89,-23.57,4.32
0:23:39:309,4.06,-3.58,0.18,3.10,-33.03,4.06
0:23:39:319,4.59,-3.38,0.11,3.23,-36.88,1.59
0:23:39:329,4.67,-3.41,0.10,2.76,-40.42,-0.36
0:23:39:339,4.54,-3.27,0.10,2.26,-32.16,-1.38
0:23:39:350,3.99,-2.98,0.08,2.41,-16.55,-1.92
0:23:39:360,3.39,-2.37,0.04,2.22,-11.75,-1.65
0:23:39:370,3.16,-2.08,0.00,1.81,-3.73,-0.31
0:23:39:380,3.14,-1.83,-0.01,1.37,2.72,1.40
0:23:39:391,2.99,-1.46,-0.10,1.31,16.86,-2.02
0:23:39:401,2.32,-1.66,0.00,2.00,-10.10,0.44
0:23:39:411,3.70,-1.22,-0.06,1.28,-21.51,1.27
0:23:39:421,4.17,-1.46,-0.03,1.16,-14.08,0.55
0:23:39:432,4.05,-1.08,-0.03,2.16,-18.14,-2.47
0:23:39:442,3.80,-0.90,-0.06,2.06,-10.22,-1.38
0:23:39:452,3.53,-0.63,-0.05,1.44,2.07,0.21
0:23:39:462,3.43,-0.63,-0.06,1.04,-0.18,0.76
0:23:39:472,3.52,-0.69,-0.02,0.31,8.26,2.90
0:23:39:483,3.64,-0.63,-0.00,-0.34,22.00,4.60
0:23:39:493,3.79,-0.47,0.02,-0.96,25.12,4.50
0:23:39:503,3.62,-0.44,0.03,-1.57,28.32,3.90
0:23:39:513,3.64,-0.38,0.04,-2.04,37.61,4.06
0:23:39:524,3.39,-0.36,0.05,-1.87,36.79,4.46
0:23:39:534,3.34,-0.18,0.04,-2.34,19.98,4.63
0:23:39:544,3.60,-0.07,0.04,-2.48,12.89,4.01
0:23:39:554,3.65,-0.18,0.03,-2.96,-0.52,2.85
0:23:39:565,3.96,-0.35,0.05,-2.88,-1.14,2.98
0:23:39:575,4.10,-0.42,0.06,-2.65,0.34,2.73
0:23:39:585,4.23,-0.44,0.06,-2.29,5.40,2.00
0:23:39:595,4.34,-0.56,0.08,-2.07,0.92,0.38
0:23:39:606,4.27,-0.55,0.09,-1.22,5.27,-0.14
0:23:39:616,4.22,-0.50,0.06,-1.53,8.39,-0.10
0:23:39:626,4.19,-0.47,0.06,-1.66,18.76,0.37
0:23:39:636,3.93,-0.34,0.05,-1.60,25.00,1.16
0:23:39:647,3.97,-0.40,0.06,-2.06,21.90,0.75
0:23:39:657,3.95,-0.44,0.07,-2.09,25.51,0.80
0:23:39:667,3.77,-0.51,0.08,-1.58,24.77,0.98
0:23:39:677,3.88,-0.59,0.10,-1.98,18.62,0.78
0:23:39:688,3.95,-0.65,0.10,-1.64,21.17,0.81
0:23:39:698,3.79,-0.71,0.11,-1.57,22.37,1.01
0:23:39:708,3.96,-0.73,0.10,-1.40,17.46,0.80
0:23:39:718,3.90,-0.75,0.09,-1.09,13.99,0.23
0:23:39:728,3.82,-0.87,0.08,-1.24,13.13,0.19
0:23:39:739,3.76,-0.83,0.07,-1.33,11.22,0.17
0:23:39:749,3.68,-0.85,0.08,-0.95,-7.48,-1.92
0:23:39:759,4.08,-0.97,0.11,0.12,-21.36,-5.42
0:23:39:769,3.49,-1.13,0.04,-1.41,11.70,-0.77
0:23:39:780,2.95,-1.02,0.11,-3.15,-3.30,3.81
0:23:39:790,3.74,-1.18,0.08,-2.55,-14.93,2.12
0:23:39:800,3.98,-1.45,0.09,-1.81,-17.53,1.24
0:23:39:810,4.17,-1.61,0.08,-0.10,-7.28,0.10
0:23:39:821,3.91,-1.54,0.06,0.57,-2.94,-0.80
0:23:39:831,3.84,-1.73,0.06,0.58,-7.52,-0.87
0:23:39:841,3.91,-1.98,0.09,0.38,-7.28,-0.49
0:23:39:851,4.01,-2.26,0.12,1.26,-8.23,-1.04
0:23:39:862,3.89,-2.38,0.14,2.37,-6.34,-1.87
0:23:39:872,3.73,-2.73,0.18,2.85,-3.30,-2.10
0:23:39:882,3.45,-2.75,0.20,3.47,-0.94,-2.19
0:23:39:892,3.30,-2.75,0.21,3.49,-8.84,-2.51
0:23:39:903,3.14,-2.56,0.17,4.07,-2.82,-2.50
0:23:39:913,2.65,-2.21,0.10,4.60,1.13,-2.03
0:23:39:923,2.66,-1.83,0.02,3.16,-12.46,0.12
0:23:39:933,3.20,-2.00,-0.00,1.22,-31.28,1.26
0:23:39:944,4.30,-2.63,0.06,-0.10,-37.31,0.92
0:23:39:954,4.79,-3.20,0.12,0.24,-30.99,-0.42
0:23:39:964,5.23,-3.69,0.19,1.48,-11.76,-2.29
0:23:39:974,5.16,-3.83,0.23,2.41,16.47,-3.66
0:23:39:984,4.85,-3.58,0.25,3.60,36.91,-4.86
0:23:39:995,3.92,-3.01,0.20,5.65,59.14,-6.25
0:23:40:5,2.45,-1.97,0.06,5.73,51.55,-6.43
0:23:40:15,1.82,-1.38,-0.05,2.78,21.48,-4.45
0:23:40:25,2.63,-1.34,-0.08,-2.92,-17.49,-0.81
0:23:40:36,4.15,-1.63,-0.02,-5.81,-3.98,0.87
0:23:40:46,4.54,-1.67,0.04,-5.82,6.88,-1.25
0:23:40:56,4.14,-1.22,0.07,-5.02,4.11,-6.44
0:23:40:66,3.35,-1.12,0.13,-5.18,15.86,-6.66
0:23:40:77,2.62,-0.57,0.18,-5.48,18.73,-5.22
0:23:40:87,2.60,0.12,0.15,-5.39,22.78,-3.77
0:23:40:97,2.79,0.50,0.13,-6.48,22.74,-2.45
0:23:40:107,3.25,1.09,0.11,-7.95,22.34,-1.00
0:23:40:118,4.10,1.59,0.04,-9.28,33.39,0.08
0:23:40:128,4.20,2.17,0.01,-10.91,38.83,-0.54
0:23:40:138,4.54,2.37,0.05,-12.08,38.95,-0.53
0:23:40:148,5.30,2.57,0.06,-12.62,54.19,-1.04
0:23:40:159,5.08,3.05,0.11,-12.57,54.71,-3.28
0:23:40:169,4.78,3.35,0.21,-11.48,47.45,-5.01
0:23:40:179,4.42,3.80,0.25,-9.77,44.55,-6.54
0:23:40:189,4.25,4.46,0.24,-8.70,38.24,-6.73
0:23:40:200,4.04,4.99,0.22,-7.21,29.69,-6.34
0:23:40:210,4.12,5.03,0.22,-6.91,22.87,-5.78
0:23:40:220,4.38,4.95,0.22,-7.26,16.42,-4.50
0:23:40:230,4.46,4.71,0.23,-6.89,4.38,-4.18
0:23:40:240,4.19,4.41,0.24,-5.62,-7.90,-4.83
0:23:40:251,3.96,3.94,0.26,-3.71,-23.58,-5.25
0:23:40:261,4.06,3.45,0.19,-1.05,-21.80,-5.20
0:23:40:271,3.50,2.05,0.06,-1.82,1.22,-2.04
0:23:40:281,2.46,2.76,0.06,2.15,-30.30,-7.12
0:23:40:292,3.78,2.27,0.02,2.80,-56.04,-6.99
0:23:40:302,3.72,1.71,0.01,4.60,31.12,-9.24
0:23:40:312,2.65,1.39,-0.00,1.77,-24.73,-2.31
0:23:40:322,2.49,1.28,-0.00,-0.68,-23.38,1.76
0:23:40:333,4.34,0.72,-0.00,-0.63,-25.66,1.67
0:23:40:343,3.64,0.86,0.01,1.29,-13.41,-1.01
0:23:40:353,3.67,0.76,0.00,0.79,-28.70,-2.21
0:23:40:363,3.42,0.50,-0.00,-0.18,3.22,0.08
0:23:40:374,3.43,0.57,0.02,-1.25,-7.52,1.14
0:23:40:384,3.66,0.54,0.05,-0.81,-6.13,-0.28
0:23:40:394,3.50,0.37,0.10,-0.53,-10.02,0.05
0:23:40:404,3.76,0.33,0.12,0.23,-5.89,-0.00
0:23:40:415,3.68,0.33,0.13,0.03,-6.52,0.38
0:23:40:425,3.88,0.31,0.13,-0.69,-9.97,1.19
0:23:40:435,4.09,0.31,0.11,-1.04,-6.50,1.34
0:23:40:445,4.10,0.38,0.10,-1.20,-5.43,1.15
0:23:40:456,4.23,0.39,0.09,-1.02,-6.14,0.65
0:23:40:466,4.22,0.43,0.06,-0.75,-7.77,-0.21
0:23:40:476,4.13,0.49,0.04,-1.13,-6.12,-0.30
0:23:40:486,4.06,0.40,0.06,-1.27,-1.13,-0.29
0:23:40:496,3.93,0.26,0.09,-0.97,-0.77,-0.36
0:23:40:507,3.64,0.22,0.14,-0.19,-10.60,-0.87
0:23:40:517,3.96,0.19,0.14,0.90,-12.47,-0.83
0:23:40:527,4.31,0.35,0.11,2.25,2.13,-0.99
0:23:40:537,4.08,0.53,0.07,2.83,3.85,-2.06
0:23:40:548,3.96,0.58,0.05,3.30,0.36,-2.90
0:23:40:558,3.70,0.63,0.05,3.70,1.20,-2.89
0:23:40:568,3.59,0.60,0.05,3.12,2.78,-1.81
0:23:40:578,3.54,0.62,0.05,2.83,2.15,-0.98
0:23:40:589,3.56,0.61,0.07,2.75,-3.40,-0.64
0:23:40:599,3.81,0.55,0.06,2.56,-9.67,-0.56
0:23:40:609,4.05,0.50,0.05,2.78,-7.37,-0.27
0:23:40:619,4.15,0.55,0.06,3.37,-7.35,-0.55
0:23:40:630,4.08,0.52,0.07,3.52,-9.85,-1.03
0:23:40:640,4.12,0.53,0.07,4.92,-1.14,-1.21
0:23:40:650,4.07,0.69,0.09,7.23,20.32,-4.08
0:23:40:660,4.05,0.62,0.08,7.89,26.96,-5.21
0:23:40:671,3.82,0.60,0.10,8.63,39.13,-4.78
0:23:40:681,3.72,0.63,0.10,9.26,46.06,-3.43
0:23:40:691,3.76,0.72,0.09,10.66,54.00,-2.59
0:23:40:701,3.69,0.81,0.09,11.43,46.86,-3.10
0:23:40:712,3.70,0.86,0.09,12.08,36.99,-3.64
0:23:40:722,3.62,0.97,0.07,13.09,27.04,-4.14
0:23:40:732,3.34,1.11,0.07,12.21,9.24,-5.41
0:23:40:742,3.46,1.04,0.06,10.18,-17.10,-5.28
0:23:40:752,3.57,1.02,0.05,7.77,-20.76,-4.05
0:23:40:763,3.58,0.97,0.08,5.11,-19.81,-1.90
0:23:40:773,3.54,0.97,0.07,3.23,-15.03,1.13
0:23:40:783,3.70,1.11,0.07,2.48,-5.29,1.66
0:23:40:793,3.73,1.12,0.07,0.83,5.43,1.80
0:23:40:804,3.57,1.04,0.06,-0.77,10.67,2.78
0:23:40:814,3.90,1.11,0.07,-2.88,33.35,3.62
0:23:40:824,3.93,1.17,0.06,-6.73,52.63,4.43
0:23:40:834,3.71,1.08,0.06,-11.91,56.98,5.58
0:23:40:845,3.67,0.85,0.09,-16.20,46.96,7.80
0:23:40:855,3.48,0.27,0.04,-17.50,44.90,10.54
0:23:40:865,3.95,0.44,-0.02,-10.91,-35.59,13.90
0:23:40:875,4.88,0.95,0.03,-9.94,-42.47,12.59
0:23:40:886,5.24,0.91,-0.00,-8.87,-26.80,9.30
0:23:40:896,5.41,0.54,-0.04,-4.97,-16.48,4.16
0:23:40:906,5.44,0.75,-0.06,-2.06,-3.86,1.16
0:23:40:916,4.82,0.64,-0.11,-0.14,-8.11,-1.84
0:23:40:927,4.67,0.62,-0.12,1.32,-11.78,-2.95
0:23:40:937,4.63,0.38,-0.14,1.22,-9.94,-1.93
0:23:40:947,4.68,0.79,-0.12,-1.50,-22.95,0.49
0:23:40:957,5.03,0.74,-0.19,-2.33,-26.77,0.13
0:23:40:968,5.30,0.51,-0.21,-4.58,-32.55,-0.09
0:23:40:978,5.24,0.54,-0.23,-6.05,-29.70,0.82
0:23:40:988,5.37,0.54,-0.20,-6.96,-26.75,1.94
0:23:40:998,5.69,0.62,-0.27,-6.86,-29.01,2.63
0:23:41:8,6.26,0.62,-0.35,-7.05,-26.05,2.83
0:23:41:19,6.62,0.22,-0.40,-8.58,-23.58,2.03
0:23:41:29,6.45,0.12,-0.36,-8.23,-15.78,0.66
0:23:41:39,5.60,0.18,-0.36,-8.56,-13.32,-1.15
0:23:41:49,5.08,0.11,-0.32,-8.43,-24.95,-2.48
0:23:41:60,4.28,-0.10,-0.19,-10.33,-61.32,-3.02
0:23:41:70,3.79,-0.34,-0.03,-8.72,-81.24,-4.09
0:23:41:80,3.36,-0.12,0.08,-4.68,-74.80,-4.12
0:23:41:90,2.71,-0.19,0.05,-4.03,-50.00,-4.03
0:23:41:101,2.81,-0.21,-0.04,-3.73,16.43,-3.17
0:23:41:111,1.40,-0.17,-0.01,-7.29,-24.83,-2.82
0:23:41:121,1.72,-1.14,0.14,-11.38,-46.68,-2.17
0:23:41:131,1.88,-1.23,0.31,-13.39,-60.91,1.88
0:23:41:142,2.58,-1.59,0.45,-14.42,-80.88,6.68
0:23:41:152,4.56,-1.42,0.60,-12.45,-68.17,9.91
0:23:41:162,6.10,-1.41,0.59,-9.25,-32.55,6.81
0:23:41:172,6.20,-0.95,0.61,-6.98,-33.79,0.37
0:23:41:183,5.80,-0.86,0.51,-5.59,-35.01,-6.28
0:23:41:193,3.87,-0.61,0.44,-6.23,-56.52,-11.68
0:23:41:203,2.67,-0.28,0.37,-6.62,-80.76,-11.43
0:23:41:213,1.62,0.14,0.38,-5.72,-30.70,-5.78
0:23:41:224,1.81,-0.08,0.37,-5.54,-34.79,2.00
0:23:41:234,2.88,0.23,0.34,-3.18,-26.50,5.64
0:23:41:244,3.72,0.10,0.37,-0.97,-13.21,3.88
0:23:41:254,4.62,0.12,0.34,-0.08,-4.43,3.45
0:23:41:264,4.90,0.11,0.27,0.34,16.20,0.54
0:23:41:275,4.24,0.06,0.20,0.36,17.22,-1.62
0:23:41:285,3.23,-0.30,0.13,-0.19,9.87,-2.71
0:23:41:295,2.42,-0.07,0.12,-0.34,-3.92,-2.57
0:23:41:305,1.71,-0.06,0.05,-0.01,-14.33,-1.41
0:23:41:316,1.75,-0.26,0.05,0.51,-38.89,-0.65
0:23:41:326,2.33,-0.32,0.06,-0.73,-43.91,2.90
0:23:41:336,3.26,-0.09,0.07,-1.48,-34.97,3.39
0:23:41:346,3.88,0.10,0.06,-2.99,-20.28,2.84
0:23:41:357,4.34,0.16,0.07,-3.95,-19.22,2.21
0:23:41:367,4.70,0.12,0.07,-2.50,-15.79,0.70
0:23:41:377,4.74,0.22,0.12,-2.72,-2.17,-0.57
0:23:41:387,4.55,0.24,0.09,-1.93,13.56,-1.60
0:23:41:398,4.42,0.32,0.06,-2.38,26.64,-1.76
0:23:41:408,3.83,0.30,0.06,-2.46,28.66,-2.16
0:23:41:418,3.59,0.33,0.05,-2.00,21.76,-1.50
0:23:41:428,3.63,0.38,0.03,-2.28,22.03,-0.69
0:23:41:439,3.38,0.30,0.03,-2.08,16.34,-0.42
0:23:41:449,3.20,0.27,0.03,-0.32,4.49,0.12
0:23:41:459,3.53,0.34,0.01,0.23,8.35,0.77
0:23:41:469,3.74,0.28,0.01,-0.10,17.23,1.40
0:23:41:480,3.76,0.25,0.03,0.13,14.44,1.17
0:23:41:490,4.18,0.32,0.03,0.10,18.03,0.99
0:23:41:500,4.35,0.17,0.03,0.75,16.49,0.16
0:23:41:510,4.67,0.27,0.03,0.93,8.93,-0.93
0:23:41:520,4.70,0.28,0.04,0.52,7.70,-2.03
0:23:41:531,4.47,0.26,0.04,1.39,2.24,-3.25
0:23:41:541,4.09,0.33,0.02,2.12,4.50,-4.63
0:23:41:551,3.56,0.25,0.03,1.00,-0.04,-3.61
0:23:41:561,3.39,0.34,0.02,0.13,-7.76,-1.41
0:23:41:572,3.66,0.44,0.05,-1.26,-8.38,0.33
0:23:41:582,4.18,0.41,0.05,-1.74,-3.35,1.31
0:23:41:592,4.52,0.42,0.05,-1.87,5.19,0.87
0:23:41:602,4.63,0.41,0.05,-1.11,9.36,-0.09
0:23:41:613,4.62,0.36,0.03,-0.50,6.56,-0.69
0:23:41:623,4.48,0.40,0.05,-0.73,7.94,-1.26
0:23:41:633,4.37,0.43,0.06,-0.62,12.61,-1.30
0:23:41:643,4.14,0.48,0.07,-0.44,14.92,-1.51
0:23:41:654,3.82,0.55,0.08,-0.12,13.85,-1.68
0:23:41:664,3.52,0.59,0.10,-0.10,12.63,-1.49
0:23:41:674,3.37,0.67,0.13,-0.04,12.02,-0.95
0:23:41:684,3.16,0.49,0.14,0.91,10.63,-0.32
0:23:41:695,3.10,0.43,0.15,1.93,6.40,0.20
0:23:41:705,3.11,0.33,0.18,1.94,9.33,0.48
0:23:41:715,3.10,0.29,0.21,2.05,13.09,0.85
0:23:41:725,2.94,0.30,0.24,1.57,18.30,0.75
0:23:41:736,2.58,0.44,0.30,2.15,41.69,-0.73
0:23:41:746,2.12,0.26,0.32,4.32,16.46,0.35
0:23:41:756,2.13,0.35,0.32,6.95,34.63,1.09
0:23:41:766,2.22,0.18,0.27,9.11,56.02,1.28
0:23:41:776,2.40,0.06,0.23,9.58,77.62,2.14
0:23:41:787,2.51,0.17,0.24,8.95,83.81,2.41
0:23:41:797,2.33,0.12,0.28,8.08,68.53,3.02
0:23:41:807,2.31,0.22,0.32,8.66,44.20,3.57
0:23:41:817,2.38,0.20,0.37,10.20,1.88,3.63
0:23:41:828,2.75,0.18,0.42,11.00,-9.86,3.81
0:23:41:838,3.20,0.28,0.46,12.30,-4.70,4.22
0:23:41:848,3.64,0.33,0.42,13.64,1.74,4.09
0:23:41:858,3.50,0.34,0.37,13.21,15.15,2.94
0:23:41:869,2.84,0.26,0.37,11.07,18.38,3.57
0:23:41:879,2.59,-0.21,0.34,9.39,19.94,6.39
0:23:41:889,3.16,-0.27,0.33,8.85,11.47,8.11
0:23:41:899,4.23,-0.23,0.32,9.53,8.26,8.48
0:23:41:910,4.75,-0.06,0.36,9.28,3.98,7.34
0:23:41:920,4.96,-0.08,0.37,10.31,9.22,4.45
0:23:41:930,4.65,-0.13,0.37,10.06,30.20,2.25
0:23:41:940,3.85,-0.33,0.28,9.56,60.88,1.46
0:23:41:951,3.12,-0.85,0.14,9.01,51.55,1.89
0:23:41:961,3.46,-0.67,-0.07,13.42,16.45,2.50
0:23:41:971,4.19,-0.84,-0.15,11.47,9.96,2.31
0:23:41:981,4.71,-0.62,-0.15,8.18,-4.38,4.33
0:23:41:992,5.08,-0.77,-0.13,6.82,-6.68,4.32
0:23:42:2,5.36,-0.36,0.07,4.36,-39.82,2.82
0:23:42:12,6.18,-0.37,0.04,8.44,5.49,2.55
0:23:42:22,6.09,-0.38,-0.12,11.42,41.40,-0.26
0:23:42:32,5.48,-0.43,-0.25,10.39,32.13,-2.10
0:23:42:43,5.38,-0.80,-0.38,10.40,52.16,-4.10
0:23:42:53,5.09,-0.98,-0.51,10.69,23.33,-3.47
0:23:42:63,4.55,-0.82,-0.29,18.32,24.35,0.11
0:23:42:73,6.26,-1.12,-0.28,21.00,62.55,6.57
0:23:42:84,6.01,-1.08,-0.13,15.23,79.96,4.97
0:23:42:94,5.86,-0.56,-0.04,8.33,18.55,3.42
0:23:42:104,6.92,-0.80,-0.12,5.09,-8.86,-1.08
0:23:42:114,6.11,-0.62,-0.15,5.66,-13.63,-6.42
0:23:42:125,4.70,-0.66,-0.21,3.08,-37.72,-7.91
0:23:42:135,4.21,-0.76,-0.18,4.02,-74.58,-4.39
0:23:42:145,3.53,-0.28,-0.07,3.44,-79.52,-0.31
0:23:42:155,4.42,0.10,-0.04,4.70,-78.99,0.13
0:23:42:166,4.55,0.33,-0.03,2.79,-44.53,-1.15
0:23:42:176,4.90,0.53,-0.03,2.20,-53.09,-3.90
0:23:42:186,4.19,0.13,-0.02,1.04,-56.45,-5.67
0:23:42:196,4.01,0.11,0.06,0.15,-109.67,-3.62
0:23:42:207,4.38,0.02,0.08,-2.27,14.24,-1.88
0:23:42:217,4.33,-0.18,0.01,-2.06,57.33,-3.09
0:23:42:227,4.16,-0.32,-0.08,-3.11,61.40,-2.14
0:23:42:237,3.64,-0.28,-0.11,-4.56,20.56,-2.08
0:23:42:248,3.73,-0.32,-0.10,-6.09,0.79,-1.09
0:23:42:258,3.87,-0.13,-0.02,-7.36,0.50,-1.29
0:23:42:268,4.04,-0.03,-0.00,-6.99,-3.70,-1.02
0:23:42:278,3.92,0.04,-0.01,-8.94,8.16,-0.40
0:23:42:288,3.96,0.01,0.01,-11.46,-2.16,2.26
0:23:42:299,3.90,0.17,0.08,-11.16,-10.12,3.45
0:23:42:309,4.25,0.23,0.12,-9.91,-23.03,2.92
0:23:42:319,4.04,0.34,0.13,-8.08,5.49,1.32
0:23:42:329,3.33,0.36,0.08,-3.06,-0.78,0.92
0:23:42:340,3.28,0.50,0.11,-2.67,-3.55,1.32
0:23:42:350,3.72,0.37,0.04,-1.51,-3.69,2.55
0:23:42:360,3.74,0.48,0.01,-1.79,-19.16,2.25
0:23:42:370,3.73,0.30,0.01,-2.32,-26.19,1.33
0:23:42:381,3.42,0.35,0.00,-3.26,-7.82,1.86
0:23:42:391,3.75,0.24,-0.00,-2.85,-26.49,1.04
0:23:42:401,3.91,0.20,0.03,-2.45,-15.72,0.63
0:23:42:411,4.02,0.14,0.01,-2.49,-11.05,1.20
0:23:42:422,3.63,0.24,0.09,-3.24,-25.36,0.93
0:23:42:432,3.69,0.20,0.09,-4.50,-16.15,1.07
0:23:42:442,3.41,0.22,0.11,-5.08,-1.53,1.21
0:23:42:452,3.25,0.12,0.07,-4.24,5.84,1.98
0:23:42:463,3.52,0.19,0.08,-3.98,12.38,3.23
0:23:42:473,3.53,0.08,0.07,-4.83,22.48,5.24
0:23:42:483,5.15,-0.47,-0.02,-6.72,2.43,4.09
0:23:42:493,4.84,-0.04,0.12,-4.52,63.00,0.24
0:23:42:504,4.70,-0.62,0.10,-3.90,88.83,0.48
0:23:42:514,4.70,-0.47,0.13,-4.33,121.99,0.38
0:23:42:524,4.95,-0.55,0.13,-6.04,116.94,-0.24
0:23:42:534,3.13,0.51,0.12,-9.60,-30.87,-3.53
0:23:42:544,3.56,0.08,0.02,-3.71,-98.75,-3.95
0:23:42:555,4.49,0.15,0.13,-1.82,-39.31,-0.62
0:23:42:565,3.96,0.03,0.11,-3.72,6.42,-1.38
0:23:42:575,3.52,-0.24,0.02,-3.37,26.37,-2.53
0:23:42:585,3.45,-0.40,-0.07,-0.98,52.57,-3.25
0:23:42:596,3.90,0.11,-0.00,1.75,25.08,-0.76
0:23:42:606,4.13,0.07,0.21,-2.76,-60.97,2.23
0:23:42:616,4.39,0.50,0.08,0.47,-29.13,0.45
0:23:42:626,4.29,0.13,0.11,2.99,35.59,0.80
0:23:42:637,3.97,0.18,0.14,1.53,32.73,0.46
0:23:42:647,4.16,0.42,0.10,-0.05,-1.80,-0.24
0:23:42:657,4.38,0.41,0.07,0.48,12.39,-0.16
0:23:42:667,3.91,0.24,0.09,1.26,9.75,0.22
0:23:42:678,4.04,0.24,0.14,0.25,-2.66,-0.33
0:23:42:688,4.25,0.32,0.11,-1.26,12.26,-0.48
0:23:42:698,4.17,0.28,0.08,-1.38,25.73,0.04
0:23:42:708,3.85,0.17,0.08,-0.82,36.85,-0.04
0:23:42:719,3.71,0.13,0.09,-0.81,25.62,-0.25
0:23:42:729,3.87,0.25,0.13,-1.89,3.08,0.40
0:23:42:739,3.88,0.20,0.13,-2.57,-0.79,0.42
0:23:42:749,3.80,0.05,0.08,-1.84,-1.10,0.55
0:23:42:760,3.79,-0.04,0.07,-0.87,3.11,0.97
0:23:42:770,3.72,-0.05,0.09,-0.04,3.33,0.96
0:23:42:780,3.82,0.00,0.09,0.37,-3.75,0.92
0:23:42:790,3.95,0.04,0.09,0.77,-6.42,0.90
0:23:42:800,3.89,0.04,0.09,0.43,-7.78,0.80
0:23:42:811,3.89,0.03,0.09,-0.33,-1.08,0.90
0:23:42:821,3.83,-0.02,0.06,-0.56,5.91,0.68
0:23:42:831,3.77,-0.01,0.05,-0.33,8.35,0.52
0:23:42:841,3.77,-0.03,0.05,-0.35,11.96,0.45
0:23:42:852,3.62,-0.04,0.05,-0.07,11.83,0.80
0:23:42:862,3.63,-0.09,0.06,0.57,0.50,0.58
0:23:42:872,3.68,-0.10,0.07,0.66,-10.10,0.34
0:23:42:882,3.70,-0.09,0.08,0.45,-12.44,0.35
0:23:42:893,3.72,-0.09,0.08,0.18,-10.23,0.26
0:23:42:903,3.71,-0.10,0.07,-0.10,-6.74,0.25
0:23:42:913,3.71,-0.08,0.08,-0.04,-4.84,0.36
0:23:42:923,3.69,-0.09,0.10,0.13,6.73,0.50
0:23:42:934,3.69,-0.10,0.11,-0.11,16.08,0.47
0:23:42:944,3.77,-0.16,0.08,-0.11,15.09,0.35
0:23:42:954,3.76,-0.20,0.07,0.41,17.22,0.47
0:23:42:964,3.65,-0.21,0.09,0.91,15.07,0.35
0:23:42:975,3.64,-0.10,0.11,0.93,12.30,-0.01
0:23:42:985,3.81,0.06,0.13,0.74,10.39,-0.23
0:23:42:995,3.85,0.11,0.14,0.50,3.19,-0.24
0:23:43:5,4.00,0.16,0.14,0.05,-6.03,-0.13
0:23:43:16,4.00,0.19,0.13,-0.26,-11.76,0.05
0:23:43:26,4.03,0.14,0.14,-0.77,-13.21,0.24
0:23:43:36,3.96,0.09,0.13,-1.41,-8.87,0.44
0:23:43:46,3.83,0.05,0.12,-2.00,-6.26,0.62
0:23:43:56,3.74,-0.01,0.11,-2.18,-6.88,0.66
0:23:43:67,3.64,-0.07,0.09,-2.07,-6.24,0.57
0:23:43:77,3.60,-0.12,0.07,-1.66,-3.62,0.39
0:23:43:87,3.69,-0.09,0.06,-1.25,-3.64,0.24
0:23:43:97,3.83,-0.07,0.06,-0.64,-6.23,0.27
0:23:43:108,3.85,0.00,0.08,-0.29,-2.67,0.34
0:23:43:118,3.76,-0.02,0.11,-0.35,0.54,0.15
0:23:43:128,3.71,0.01,0.11,-0.75,1.93,-0.08
0:23:43:138,3.76,-0.02,0.11,-1.08,6.75,-0.31
0:23:43:149,3.70,-0.05,0.10,-0.93,6.31,-0.42
0:23:43:159,3.82,-0.08,0.10,-0.79,7.65,-0.65
