23:55:41:811,4.33,5.51,0.67,13.75,-73.83,-12.84
23:55:41:822,4.81,5.25,0.64,10.12,-57.20,-11.61
23:55:41:832,5.13,5.07,0.61,7.91,-29.10,-11.29
23:55:41:842,5.41,5.40,0.67,4.73,9.00,-10.70
23:55:41:852,5.52,5.52,0.69,-0.92,25.04,-10.63
23:55:41:863,5.21,5.69,0.72,-2.81,32.55,-8.89
23:55:41:873,5.15,5.73,0.65,-4.03,42.45,-5.67
23:55:41:883,4.70,5.65,0.74,-7.14,48.83,-0.80
23:55:41:893,4.08,5.32,0.75,-11.58,29.64,2.82
23:55:41:904,3.64,4.93,0.71,-15.00,22.32,5.29
23:55:41:914,3.33,4.40,0.66,-17.71,27.53,6.98
23:55:41:924,2.99,4.01,0.61,-19.33,26.95,8.83
23:55:41:934,2.59,3.49,0.56,-20.60,18.98,11.44
23:55:41:945,2.21,3.13,0.53,-21.70,12.55,14.02
23:55:41:955,1.82,2.71,0.49,-21.46,9.57,16.55
23:55:41:965,1.46,2.54,0.47,-21.47,11.99,17.69
23:55:41:975,0.87,2.22,0.46,-21.83,18.11,18.47
23:55:41:985,0.47,1.98,0.43,-21.90,25.04,18.81
23:55:41:996,0.03,1.52,0.38,-22.50,30.04,19.02
23:55:42:6,-0.32,1.02,0.34,-22.58,41.80,18.21
23:55:42:16,-0.61,0.64,0.30,-22.87,56.33,16.93
23:55:42:26,-0.78,0.12,0.25,-23.14,69.76,15.44
23:55:42:37,-0.82,-0.30,0.19,-23.09,71.36,14.49
23:55:42:47,-0.82,-0.92,0.13,-21.57,61.02,14.18
23:55:42:57,-0.87,-1.31,0.08,-19.90,51.23,15.12
23:55:42:67,-0.87,-1.51,0.05,-16.96,38.11,16.53
23:55:42:78,-0.98,-1.69,0.07,-16.05,17.15,18.34
23:55:42:88,-1.04,-2.03,0.06,-16.19,-18.45,19.32
23:55:42:98,-1.23,-2.27,0.01,-15.54,-31.80,19.67
23:55:42:108,-1.35,-2.69,-0.04,-12.82,-32.66,19.27
23:55:42:119,-1.59,-3.18,-0.08,-7.80,-35.86,19.08
23:55:42:129,-1.87,-3.54,-0.09,-3.40,-42.72,17.81
23:55:42:139,-2.14,-3.73,-0.08,-0.70,-47.45,16.12
23:55:42:149,-2.39,-4.03,-0.07,0.85,-46.15,12.75
23:55:42:160,-2.89,-4.23,-0.09,3.50,-34.81,8.43
23:55:42:170,-3.19,-4.47,-0.11,7.01,-12.97,3.81
23:55:42:180,-3.53,-4.55,-0.09,9.05,10.41,-0.12
23:55:42:190,-3.34,-5.07,-0.17,14.35,-10.60,-2.33
23:55:42:201,-3.80,-4.53,-0.05,13.46,-7.13,-3.83
23:55:42:211,-3.85,-4.41,-0.10,16.80,-15.54,-6.21
23:55:42:221,-3.76,-3.90,-0.08,19.48,-3.82,-9.51
23:55:42:231,-3.56,-3.44,-0.04,20.35,3.50,-12.57
23:55:42:241,-3.33,-3.00,-0.03,22.05,11.35,-14.75
23:55:42:252,-3.17,-2.48,-0.00,24.17,30.59,-17.34
23:55:42:262,-3.11,-1.71,0.05,25.00,54.37,-19.80
23:55:42:272,-2.90,-1.21,0.10,25.00,73.38,-21.52
23:55:42:282,-2.76,-0.56,0.15,25.00,86.57,-23.26
23:55:42:293,-2.60,0.20,0.22,25.00,100.79,-25.00
23:55:42:303,-2.62,1.10,0.30,25.00,100.90,-25.00
23:55:42:313,-2.72,2.07,0.44,25.00,66.27,-24.80
23:55:42:323,-2.44,3.36,0.57,25.00,-16.40,-18.97
23:55:42:334,-2.11,4.05,0.74,25.00,-64.32,-15.31
23:55:42:344,-1.11,4.65,0.78,25.00,-121.95,-12.43
23:55:42:354,0.09,5.23,0.80,25.00,-193.83,-9.81
23:55:42:364,1.33,5.95,0.80,22.67,-218.11,-10.47
23:55:42:375,2.30,6.71,0.80,12.49,-205.99,-14.15
23:55:42:385,3.41,6.47,0.80,7.15,-199.62,-17.44
23:55:42:395,4.61,7.32,0.80,3.59,-166.27,-17.83
23:55:42:405,5.79,7.57,0.80,-4.84,-133.86,-12.92
23:55:42:416,6.39,7.43,0.80,-7.02,-99.92,-8.24
23:55:42:426,6.68,6.57,0.80,-10.75,-51.61,-3.52
23:55:42:436,6.39,5.75,0.72,-11.18,-29.07,-1.60
23:55:42:446,5.60,5.42,0.66,-12.85,-14.53,4.15
23:55:42:457,4.58,5.03,0.66,-15.45,-9.59,7.56
23:55:42:467,3.59,4.52,0.63,-19.67,-22.59,11.33
23:55:42:477,2.73,3.93,0.56,-21.19,-25.37,13.50
23:55:42:487,1.91,3.49,0.53,-22.18,-31.20,16.55
23:55:42:497,1.45,3.15,0.51,-23.95,-36.13,18.18
23:55:42:508,0.89,2.50,0.44,-23.71,-26.18,18.92
23:55:42:518,0.51,2.05,0.38,-21.73,-11.58,18.98
23:55:42:528,0.15,1.73,0.37,-21.61,4.23,18.87
23:55:42:538,-0.28,1.31,0.32,-22.88,16.06,18.48
23:55:42:549,-0.57,0.89,0.25,-22.67,21.75,18.47
23:55:42:559,-0.76,0.44,0.20,-22.47,26.09,18.33
23:55:42:569,-1.09,-0.12,0.13,-22.14,27.81,19.05
23:55:42:579,-1.21,-0.77,0.07,-20.52,29.62,18.97
23:55:42:590,-1.57,-1.42,0.00,-17.42,17.84,21.09
23:55:42:600,-1.85,-2.28,-0.04,-12.94,-11.91,23.74
23:55:42:610,-1.99,-2.86,-0.05,-8.55,-50.74,24.66
23:55:42:620,-2.38,-3.23,-0.05,-5.03,-86.87,25.00
23:55:42:631,-2.76,-3.64,-0.04,-1.90,-114.20,24.48
23:55:42:641,-2.88,-3.73,-0.04,0.18,-118.74,22.75
23:55:42:651,-3.02,-3.84,-0.04,2.35,-113.49,19.41
23:55:42:661,-2.90,-3.87,-0.05,5.03,-105.40,16.46
23:55:42:672,-2.79,-3.77,-0.05,7.34,-101.75,13.95
23:55:42:682,-2.53,-3.75,-0.06,8.75,-93.01,10.34
23:55:42:692,-2.33,-3.77,-0.06,9.72,-84.72,6.69
23:55:42:702,-2.13,-3.65,-0.06,11.31,-63.19,1.08
23:55:42:713,-1.88,-3.41,-0.05,13.07,-40.61,-4.04
23:55:42:723,-1.65,-2.99,-0.04,15.05,-4.75,-10.10
23:55:42:733,-1.62,-2.67,-0.07,17.93,31.07,-13.95
23:55:42:743,-1.66,-2.12,0.04,20.20,40.48,-15.81
23:55:42:753,-1.66,-1.88,0.02,18.35,48.31,-17.03
23:55:42:764,-1.72,-1.28,0.05,20.57,58.07,-19.30
23:55:42:774,-1.76,-0.63,0.11,21.69,79.34,-22.35
23:55:42:784,-1.72,0.08,0.20,21.06,101.36,-25.00
23:55:42:794,-1.48,0.59,0.26,19.30,115.07,-25.00
23:55:42:805,-0.80,0.51,0.36,17.60,149.05,-23.70
23:55:42:815,-1.21,1.30,0.42,17.74,184.69,-22.97
23:55:42:825,-1.69,2.26,0.51,18.47,189.79,-23.68
23:55:42:835,-1.97,3.00,0.58,21.26,134.19,-21.42
23:55:57:204,-0.17,-0.05,0.42,-0.82,-12.52,0.94
23:55:57:214,-0.14,-0.03,0.42,-0.75,-11.26,0.72
23:55:57:225,-0.14,-0.03,0.42,-0.73,-8.77,0.44
23:55:57:235,-0.11,-0.05,0.42,-0.62,-6.74,0.31
23:55:57:245,-0.14,-0.06,0.42,-0.65,-7.62,0.39
23:55:57:255,-0.13,-0.11,0.42,-0.75,-9.54,0.30
23:55:57:266,-0.11,-0.08,0.42,-0.70,-10.04,0.23
23:55:57:276,-0.06,-0.07,0.42,-0.68,-8.58,0.33
23:55:57:286,-0.07,-0.12,0.42,-0.67,-8.54,0.29
23:55:57:296,-0.08,-0.10,0.41,-0.60,-9.98,0.16
23:55:57:307,-0.07,-0.12,0.42,-0.48,-11.27,0.22
23:55:57:317,-0.07,-0.10,0.42,-0.41,-9.39,0.20
23:55:57:327,-0.08,-0.09,0.42,-0.54,-11.74,0.11
23:55:57:337,-0.00,-0.09,0.42,-0.74,-14.48,0.12
23:55:57:348,-0.02,-0.11,0.41,-0.57,-12.34,0.06
23:55:57:358,-0.02,-0.06,0.42,-0.55,-12.18,0.04
23:55:57:368,0.00,-0.08,0.42,-0.47,-10.15,0.02
23:55:57:378,0.00,-0.11,0.43,-0.60,-8.93,-0.12
23:55:57:388,-0.01,-0.15,0.41,-0.78,-10.44,0.04
23:55:57:399,0.02,-0.16,0.41,-0.73,-10.70,0.08
23:55:57:409,-0.03,-0.13,0.42,-0.50,-8.48,0.05
23:55:57:419,-0.02,-0.15,0.42,-0.32,-5.70,0.03
23:55:57:429,0.01,-0.14,0.42,-0.37,-5.71,-0.04
23:55:57:440,0.06,-0.16,0.41,-0.29,-5.01,0.05
23:55:57:450,0.06,-0.13,0.42,-0.04,-0.41,-0.02
23:55:57:460,0.01,-0.14,0.42,0.17,2.51,-0.09
23:55:57:470,-0.01,-0.12,0.42,0.27,3.44,-0.18
23:55:57:481,-0.04,-0.12,0.42,-0.13,-1.05,-0.08
23:55:57:491,-0.02,-0.16,0.41,-0.05,-2.56,-0.09
23:55:57:501,0.01,-0.15,0.42,0.14,-1.05,-0.10
23:55:57:511,-0.02,-0.13,0.42,0.10,-1.08,-0.24
23:55:57:522,0.02,-0.15,0.42,-0.03,-3.89,-0.15
23:55:57:532,-0.02,-0.15,0.41,-0.17,-6.59,-0.10
23:55:57:542,-0.01,-0.15,0.42,-0.26,-8.46,-0.05
23:55:57:552,0.03,-0.15,0.42,-0.28,-9.33,-0.06
23:55:57:563,0.01,-0.15,0.41,-0.27,-9.64,-0.01
23:55:57:573,0.03,-0.13,0.42,-0.46,-12.02,0.09
23:55:57:583,0.05,-0.18,0.42,-0.57,-13.42,0.25
23:55:57:593,0.06,-0.18,0.42,-0.46,-13.48,0.28
23:55:57:604,0.08,-0.15,0.42,-0.30,-11.27,0.21
23:55:57:614,0.09,-0.16,0.42,-0.29,-10.20,0.04
23:55:57:624,0.04,-0.17,0.42,-0.53,-13.98,-0.24
23:55:57:634,0.10,-0.24,0.40,-0.20,-20.51,-0.39
23:55:57:644,-0.05,-0.41,0.38,0.65,-31.59,-2.04
23:55:57:655,0.13,-0.15,0.42,0.23,-39.96,-3.73
23:55:57:665,0.69,0.18,0.41,-0.52,-33.00,-1.07
23:55:57:675,0.24,-0.13,0.43,-0.99,-21.65,1.15
23:55:57:685,0.21,-0.18,0.42,-1.00,-22.77,0.59
23:55:57:696,0.18,-0.18,0.42,-0.97,-21.44,0.37
23:55:57:706,0.01,-0.44,0.45,-1.58,-16.04,-0.24
23:55:57:716,0.29,-0.20,0.41,-0.37,-21.45,0.34
23:55:57:726,0.30,-0.24,0.45,-1.03,-18.42,-0.11
23:55:57:737,0.43,-0.17,0.41,-0.59,-19.29,0.51
23:55:57:747,0.25,-0.21,0.41,-1.00,-19.49,0.28
23:55:57:757,0.54,-0.28,0.40,-0.91,-21.30,0.72
23:55:57:767,0.34,-0.22,0.42,-0.95,-18.33,0.51
23:55:57:778,0.34,-0.22,0.41,-0.98,-19.30,0.49
23:55:57:788,-0.01,-0.25,0.43,-1.40,-21.70,-0.08
23:55:57:798,0.35,-0.23,0.42,-0.57,-15.72,0.40
23:55:57:808,0.36,-0.26,0.42,-0.60,-16.50,0.33
23:55:57:819,0.40,-0.23,0.42,-0.57,-13.64,0.28
23:55:57:829,0.44,-0.25,0.41,-0.61,-9.99,0.05
23:55:57:839,0.47,-0.11,0.41,-0.56,-13.86,-0.58
23:55:57:849,0.45,-0.24,0.42,-0.54,-10.45,0.02
23:55:57:860,0.46,-0.24,0.42,-0.41,-8.28,-0.03
23:55:57:870,0.44,-0.26,0.42,-0.33,-5.98,-0.06
23:55:57:880,0.44,-0.25,0.42,-0.20,-1.90,-0.14
23:55:57:890,0.45,-0.25,0.42,-0.03,2.98,-0.20
23:55:57:900,0.43,-0.27,0.41,-0.00,4.70,-0.25
23:55:57:911,0.46,-0.26,0.41,0.22,7.87,-0.32
23:55:57:921,0.45,-0.25,0.41,0.36,10.50,-0.39
23:55:57:931,0.44,-0.25,0.42,0.23,9.40,-0.38
23:55:57:941,0.46,-0.25,0.41,0.19,9.42,-0.28
23:55:57:950,0.44,-0.27,0.41,0.27,9.59,-0.23
23:55:57:960,0.41,-0.25,0.42,0.26,10.51,-0.18
23:55:57:970,0.37,-0.23,0.41,0.30,12.68,-0.26
23:55:57:980,0.31,-0.25,0.41,0.12,8.79,-0.32
23:55:57:991,0.34,-0.28,0.41,0.24,9.38,-0.36
23:55:58:1,0.37,-0.23,0.41,0.45,12.70,-0.47
23:55:58:11,0.34,-0.25,0.42,0.17,6.95,-0.39
23:55:58:21,0.37,-0.26,0.41,0.10,4.97,-0.31
23:55:58:30,0.39,-0.24,0.42,0.36,8.45,-0.37
23:55:58:40,0.34,-0.22,0.42,0.27,9.13,-0.33
23:55:58:50,0.32,-0.25,0.41,0.33,9.14,-0.35
23:55:58:60,0.30,-0.24,0.42,0.32,9.32,-0.38
23:55:58:70,0.32,-0.23,0.42,0.44,10.77,-0.38
23:55:58:79,0.30,-0.21,0.42,0.49,13.56,-0.49
23:55:58:89,0.32,-0.20,0.42,0.62,16.84,-0.56
23:55:58:99,0.30,-0.18,0.42,0.70,19.65,-0.60
23:55:58:109,0.32,-0.20,0.42,0.57,18.50,-0.54
23:55:58:118,0.29,-0.19,0.42,0.44,15.24,-0.38
23:55:58:128,0.29,-0.22,0.41,0.40,15.53,-0.35
23:55:58:138,0.26,-0.21,0.42,0.57,18.54,-0.38
23:55:58:148,0.21,-0.20,0.42,0.54,18.65,-0.33
23:55:58:159,0.10,-0.17,0.42,0.15,11.31,-0.38
23:55:58:169,0.15,-0.24,0.41,-0.07,6.71,-0.35
23:55:58:179,0.17,-0.24,0.41,0.08,5.97,-0.33
23:55:58:189,0.21,-0.21,0.42,0.17,6.99,-0.32
23:55:58:200,0.22,-0.20,0.42,0.13,7.60,-0.21
23:55:58:210,0.17,-0.18,0.42,0.10,7.58,-0.12
23:55:58:220,0.17,-0.18,0.42,0.08,7.15,-0.07
23:55:58:230,0.15,-0.19,0.41,0.16,7.27,-0.15
23:55:58:240,0.20,-0.17,0.42,0.03,3.49,-0.09
23:55:58:251,0.17,-0.19,0.42,0.09,4.43,-0.17
23:55:58:261,0.16,-0.19,0.42,0.18,7.04,-0.21
23:55:58:271,0.17,-0.18,0.42,0.21,9.69,-0.27
23:55:58:281,0.16,-0.15,0.42,0.23,10.84,-0.35
23:55:58:292,0.13,-0.17,0.42,0.17,8.90,-0.32
23:55:58:302,0.12,-0.20,0.41,0.12,7.74,-0.39
23:55:58:312,0.12,-0.19,0.41,0.14,6.20,-0.45
23:55:58:322,0.12,-0.21,0.42,0.37,7.57,-0.52
23:55:58:331,-0.04,-0.32,0.41,0.71,5.89,-1.09
23:55:58:341,-0.95,-0.91,0.39,3.21,-19.55,-3.72
23:55:58:351,0.56,0.16,0.43,2.91,1.42,-2.40
23:55:58:361,0.17,0.05,0.46,1.31,-8.64,-1.83
23:55:58:372,0.13,0.03,0.44,0.38,-14.36,-1.33
23:55:58:382,-1.38,-0.17,0.50,-3.10,-47.13,-5.16
23:55:58:392,-0.34,-0.16,0.45,-5.89,-41.04,-9.37
23:55:58:402,1.45,0.46,0.32,-2.08,-20.11,-3.92
23:55:58:412,0.04,-0.14,0.42,-0.16,20.22,0.49
23:55:58:423,0.26,-0.36,0.38,0.26,4.61,-0.44
23:55:58:433,0.31,-0.14,0.43,0.62,8.38,-0.50
23:55:58:443,0.21,-0.11,0.44,0.05,11.97,-0.60
23:55:58:453,0.28,-0.08,0.42,-0.20,13.19,-0.48
23:55:58:464,0.34,-0.13,0.41,-0.30,16.98,-0.44
23:55:58:474,0.32,-0.12,0.41,-0.30,18.33,-0.20
23:55:58:484,0.27,-0.09,0.43,-0.61,19.32,-0.04
23:55:58:494,0.18,-0.11,0.44,-1.18,18.27,0.04
23:55:58:505,-1.62,-1.56,0.48,0.08,-38.10,-2.24
23:55:58:515,2.86,0.77,0.33,-0.95,6.29,-1.33
23:55:58:525,-0.03,-0.31,0.42,-1.08,46.06,1.60
23:55:58:535,-0.06,-0.27,0.43,-1.81,2.31,0.69
23:55:58:546,0.07,-0.27,0.42,-1.35,12.73,0.07
23:55:58:556,0.00,-0.31,0.41,-1.64,10.67,-0.27
23:55:58:566,0.16,-0.26,0.41,-1.38,4.20,-0.46
23:55:58:576,0.29,-0.22,0.41,-1.05,11.32,-0.99
23:55:58:587,0.25,-0.14,0.43,-0.91,19.33,-1.30
23:55:58:597,0.30,-0.11,0.44,-1.31,25.32,-1.57
23:55:58:607,0.34,-0.10,0.43,-1.37,34.71,-1.76
23:55:58:617,0.34,-0.11,0.43,-1.36,45.86,-2.00
23:55:58:628,0.22,-0.12,0.43,-1.55,48.04,-1.90
23:55:58:638,0.16,-0.18,0.42,-1.43,54.36,-1.93
23:55:58:648,0.10,-0.25,0.42,-1.11,63.33,-2.19
23:55:58:658,0.03,-0.23,0.42,-0.79,75.99,-2.55
23:55:58:668,0.01,-0.25,0.42,-0.36,94.57,-3.24
23:55:58:679,-0.07,-0.22,0.42,0.18,112.56,-3.66
23:55:58:689,-0.07,-0.17,0.43,0.71,139.37,-3.83
23:55:58:699,-0.19,-0.13,0.43,0.67,157.74,-4.34
23:55:58:709,-0.39,-0.14,0.42,0.03,155.59,-3.98
23:55:58:720,-0.57,-0.02,0.41,-2.42,137.65,-2.18
23:55:58:730,-0.86,-0.41,0.40,-3.37,112.98,-2.00
23:55:58:740,-0.96,-0.42,0.40,-3.67,92.46,-1.20
23:55:58:750,-1.13,-0.49,0.39,-4.05,71.51,-0.46
23:55:58:761,-0.99,-0.58,0.36,-3.49,43.25,0.56
23:55:58:771,-1.19,-0.77,0.36,-2.13,19.29,2.06
23:55:58:781,-1.56,-0.81,0.37,-1.24,5.99,2.11
23:55:58:791,-1.84,-0.99,0.37,-0.35,-6.40,1.11
23:55:58:802,-1.46,-0.92,0.37,0.81,-23.90,0.80
23:55:58:812,-1.44,-0.94,0.35,1.76,-28.40,1.15
23:55:58:822,-1.49,-0.95,0.34,2.97,-43.97,1.28
23:55:58:832,-1.39,-0.83,0.34,4.52,-69.30,1.40
23:55:58:843,-1.29,-0.67,0.37,5.23,-81.44,1.43
23:55:58:853,-1.17,-0.52,0.40,5.59,-88.45,1.56
23:55:58:863,-0.89,-0.40,0.42,5.44,-90.88,1.23
23:55:58:873,-0.62,-0.36,0.46,4.73,-91.78,0.61
23:55:58:884,-0.20,-0.28,0.46,2.49,-99.30,-0.54
23:55:58:894,0.11,-0.27,0.45,1.96,-96.53,-0.13
23:55:58:904,0.37,-0.15,0.48,1.05,-85.08,0.22
23:55:58:914,0.34,0.06,0.49,-0.65,-66.06,-0.40
23:55:58:924,0.24,0.02,0.47,-0.98,-50.44,-0.74
23:55:58:935,0.06,-0.09,0.46,-0.81,-42.53,-0.74
23:55:58:945,-0.14,-0.09,0.47,0.16,-22.93,-1.58
23:55:58:955,-0.31,-0.03,0.51,1.12,-10.19,-2.36
23:55:58:965,-0.43,0.09,0.57,2.01,-4.86,-2.92
23:55:58:976,-0.50,0.20,0.59,2.30,-11.27,-2.89
23:55:58:986,-0.40,0.34,0.61,3.30,-36.17,-2.47
23:55:58:996,-0.08,0.50,0.66,3.10,-56.11,-2.20
23:55:59:6,0.46,0.75,0.68,2.73,-62.39,-1.51
23:55:59:17,0.44,0.85,0.74,0.87,-55.85,-0.54
23:55:59:27,0.29,0.81,0.73,-1.90,-47.00,-0.56
23:55:59:37,0.36,0.79,0.70,-3.47,-36.06,-0.52
23:55:59:47,0.46,0.68,0.65,-4.73,-27.06,-0.20
23:55:59:58,0.40,0.58,0.63,-5.65,-30.11,0.45
23:55:59:68,0.18,0.51,0.63,-6.34,-42.08,1.61
23:55:59:78,0.11,0.43,0.61,-6.70,-51.22,2.54
23:55:59:88,-0.03,0.37,0.60,-7.03,-54.90,3.37
23:55:59:99,-0.33,0.33,0.60,-7.05,-54.68,3.65
23:55:59:109,-0.64,0.28,0.60,-7.25,-65.44,3.93
23:55:59:119,-0.79,0.32,0.60,-7.89,-78.06,4.08
23:55:59:129,-0.92,0.38,0.60,-8.85,-78.70,3.81
23:55:59:140,-0.97,0.40,0.59,-9.63,-75.83,3.52
23:55:59:150,-1.00,0.36,0.55,-10.65,-70.63,2.92
23:55:59:160,-1.14,0.36,0.53,-12.11,-63.36,2.12
23:55:59:170,-1.26,0.33,0.49,-12.79,-59.07,1.25
23:55:59:180,-1.32,0.27,0.46,-13.29,-54.70,0.48
23:55:59:191,-1.37,0.22,0.40,-13.73,-56.45,-0.49
23:55:59:201,-1.28,0.15,0.34,-14.02,-60.77,-1.60
23:55:59:211,-1.04,0.09,0.29,-14.51,-67.05,-2.54
23:55:59:221,-0.53,-0.05,0.22,-14.67,-76.09,-2.82
23:55:59:232,-0.10,-0.20,0.14,-14.73,-87.91,-2.03
23:55:59:242,0.32,-0.53,0.07,-14.62,-95.54,-1.39
23:55:59:252,0.56,-0.74,0.02,-13.92,-93.33,-1.17
23:55:59:262,0.88,-0.97,-0.03,-13.14,-87.96,-0.65
23:55:59:273,1.13,-1.16,-0.08,-12.17,-73.58,-0.18
23:55:59:283,1.36,-1.39,-0.12,-10.86,-38.64,-0.03
23:55:59:293,1.44,-1.53,-0.13,-10.14,-10.82,0.21
23:55:59:303,1.43,-1.68,-0.15,-9.76,15.60,0.44
23:55:59:312,1.26,-1.96,-0.18,-9.23,44.64,0.82
23:55:59:322,0.94,-2.20,-0.21,-8.87,63.77,1.26
23:55:59:332,0.43,-2.77,-0.26,-7.94,74.74,1.65
23:55:59:342,-0.08,-3.06,-0.30,-4.37,83.94,1.89
23:55:59:353,-0.75,-3.51,-0.33,-0.56,84.92,1.29
23:55:59:363,-1.36,-3.69,-0.33,3.37,74.92,0.44
23:55:59:373,-2.02,-3.54,-0.29,8.02,59.11,-1.43
23:55:59:383,-2.33,-3.25,-0.23,11.82,48.25,-3.57
23:55:59:393,-2.40,-2.71,-0.15,16.42,34.42,-6.43
23:55:59:404,-2.27,-2.02,-0.05,19.29,20.57,-8.47
23:55:59:414,-1.96,-1.24,0.06,21.36,13.49,-10.52
23:55:59:424,-1.76,-0.66,0.16,22.49,6.32,-11.70
23:55:59:434,-1.46,-0.02,0.27,22.91,-7.16,-12.16
23:55:59:445,-1.21,0.16,0.32,22.89,-16.74,-12.21
23:55:59:455,-1.01,0.23,0.35,23.17,-21.21,-12.61
23:55:59:465,-0.83,0.43,0.41,23.72,-12.82,-13.60
23:55:59:475,-0.66,0.81,0.54,23.32,-5.36,-14.96
23:55:59:486,-0.22,1.37,0.69,20.28,-11.84,-15.75
23:55:59:496,0.33,1.58,0.73,18.25,-18.90,-16.28
23:55:59:506,1.24,1.97,0.80,17.88,-26.91,-17.22
23:55:59:516,2.01,2.46,0.80,15.21,-41.10,-18.19
23:55:59:527,3.02,3.04,0.80,12.03,-57.46,-18.44
23:55:59:537,5.15,3.17,0.80,10.45,-99.38,-15.88
23:55:59:547,6.09,3.89,0.80,11.71,-110.63,-12.37
23:55:59:557,6.40,3.66,0.80,12.42,-75.39,-14.97
23:55:59:568,8.00,4.87,0.80,5.82,-134.41,-6.60
23:55:59:578,8.00,4.84,0.80,0.32,-104.23,1.49
23:55:59:588,8.00,4.32,0.80,-0.94,-58.81,3.34
23:55:59:598,7.91,4.51,0.80,-5.80,-12.02,6.68
23:55:59:609,6.98,4.18,0.80,-9.15,19.83,8.70
23:55:59:619,5.87,3.67,0.73,-11.94,24.23,11.98
23:55:59:629,5.05,3.31,0.68,-13.80,22.26,15.10
23:55:59:639,4.20,2.93,0.64,-15.13,21.54,17.23
23:55:59:649,3.27,2.57,0.60,-16.09,19.52,18.77
23:55:59:660,2.71,2.42,0.59,-17.16,18.60,19.69
23:55:59:670,2.02,2.23,0.59,-18.63,20.67,20.09
23:55:59:680,1.19,1.92,0.54,-20.28,25.85,19.87
23:55:59:690,0.54,1.52,0.49,-20.88,28.53,18.86
23:55:59:701,0.19,1.30,0.44,-21.87,22.09,18.65
23:55:59:711,-0.25,0.88,0.36,-23.46,12.91,18.74
23:55:59:721,-0.70,0.45,0.28,-23.79,8.80,18.28
23:55:59:731,-1.25,-0.15,0.19,-22.58,4.33,17.10
23:55:59:742,-1.71,-0.63,0.14,-21.17,-3.88,15.68
23:55:59:752,-2.15,-1.11,0.08,-19.35,-15.92,13.43
23:55:59:762,-2.38,-1.56,0.02,-17.42,-30.04,11.77
23:55:59:772,-2.56,-2.06,-0.04,-14.37,-50.75,9.72
23:55:59:783,-2.59,-2.34,-0.06,-11.95,-64.77,8.05
23:55:59:793,-2.45,-2.49,-0.09,-9.61,-74.06,6.47
23:55:59:803,-2.25,-2.68,-0.11,-7.19,-79.37,4.89
23:55:59:813,-2.02,-2.75,-0.14,-5.43,-75.06,3.44
23:55:59:824,-1.91,-2.84,-0.16,-3.84,-62.29,2.02
23:55:59:834,-1.84,-3.00,-0.20,-2.37,-41.79,0.66
23:55:59:844,-1.92,-3.21,-0.24,-0.98,-24.58,-0.51
23:55:59:854,-2.21,-3.56,-0.29,1.36,-7.00,-2.18
23:55:59:865,-2.43,-3.78,-0.31,3.92,4.11,-3.86
23:55:59:875,-2.64,-3.70,-0.31,7.53,16.73,-6.38
23:55:59:885,-2.59,-3.45,-0.28,10.62,24.00,-8.39
23:55:59:895,-2.51,-3.04,-0.24,14.31,27.14,-10.80
23:55:59:905,-2.32,-2.56,-0.19,17.22,29.43,-12.67
23:55:59:916,-2.11,-1.96,-0.11,19.60,36.80,-14.47
23:55:59:926,-1.79,-1.23,-0.02,21.78,43.17,-15.85
23:55:59:936,-1.65,-0.62,0.07,23.22,44.91,-16.66
23:55:59:946,-1.49,0.10,0.21,24.02,32.48,-17.01
23:55:59:957,-1.05,0.78,0.38,23.15,19.20,-17.34
23:55:59:967,-0.29,1.26,0.51,21.07,-1.87,-16.92
23:55:59:977,0.61,1.26,0.55,19.03,-21.18,-16.21
23:55:59:987,1.37,1.19,0.54,18.42,-24.23,-15.78
23:55:59:998,1.83,1.40,0.59,18.22,-36.03,-15.49
23:56:0:8,2.64,2.00,0.70,17.91,-52.12,-15.20
23:56:0:18,3.52,2.44,0.79,17.13,-57.23,-15.00
23:56:0:28,4.35,2.92,0.80,15.51,-64.08,-14.64
23:56:0:39,5.32,3.42,0.80,13.45,-63.58,-15.05
23:56:0:49,6.89,4.10,0.80,6.71,-99.95,-11.47
23:56:0:59,8.00,4.12,0.80,3.75,-106.97,-7.89
23:56:0:69,8.00,3.83,0.75,5.85,-54.76,-5.92
23:56:0:80,8.00,4.25,0.80,6.29,-15.42,-2.62
23:56:0:90,8.00,5.65,0.80,-5.23,-20.45,4.43
23:56:0:100,8.00,4.34,0.77,-11.61,5.68,9.12
23:56:0:110,7.31,3.61,0.70,-12.56,47.96,11.02
23:56:0:121,6.45,3.38,0.70,-15.84,56.45,13.88
23:56:0:131,5.58,3.11,0.66,-20.35,58.04,17.61
23:56:0:141,4.74,2.77,0.60,-22.68,62.04,20.30
23:56:0:151,3.61,2.30,0.53,-24.00,76.19,21.86
23:56:0:161,2.62,1.90,0.48,-24.29,91.36,21.75
23:56:0:172,1.83,1.52,0.43,-24.18,100.79,21.25
23:56:0:182,0.99,1.16,0.38,-24.90,97.61,21.34
23:56:0:192,0.33,0.78,0.33,-25.00,90.81,21.38
23:56:0:202,-0.44,0.22,0.27,-25.00,84.12,20.69
23:56:0:213,-1.06,-0.28,0.21,-24.73,72.64,19.81
23:56:0:223,-1.69,-0.88,0.16,-23.32,57.59,17.90
23:56:0:233,-1.95,-1.25,0.11,-21.65,46.51,16.09
23:56:0:243,-2.24,-1.63,0.06,-19.90,32.39,14.49
